file,filename,num_authors,num_commits,code_age,change_frequency,churn,additions,deletions,changes,wmc,dit,noc,cbo,rfc,lcom,cyclomatic_complexity,cognitive_complexity,essential_complexity,max_nesting_depth,afferent_coupling,efferent_coupling,instability,abstractness,bug_density,num_bugs,vulnerabilities,has_defect,halstead_volume,halstead_difficulty,halstead_effort,halstead_time,halstead_bugs,defect_type,severity,priority,kloc,loc,soc,cloc,bloc,maintainability_index,technical_debt,code_smells,npm,nprm,npa,npra,fanin,fanout,noi,nop,pre_release_bugs,post_release_bugs,bug_fix_time,revision_count,loc_added,loc_deleted,duplication,test_coverage,documentation,comment_ratio,num_files,num_classes,num_methods,num_statements
core/src/main/java/com/alibaba/druid/sql/ast/SQLDeclareItem.java,SQLDeclareItem.java,1,1,3,76.65,136,136,0,3,10,7,1,8,11,63.16,9,3,1,3,0,1,24.3,42.54,46.13,8,13,False,77.81,3.77,48.98,58.54,9.6,low,high,medium,0.093,93,93,15,28,82.12,15.77,13,11,11,8,1,6,0,3,7,10,7,98.86,0,96.82,12.46,33.49,36.7,8.8,77.52,12,1,13,12
core/src/main/java/com/alibaba/druid/sql/ast/SQLExpr.java,SQLExpr.java,1,1,2,1.53,28,28,0,0,0,0,2,1,0,27.21,3,2,0,1,2,1,1.11,13.83,1.45,0,1,True,25.95,27.18,5.1,7.66,17.12,low,high,medium,0.008,8,8,15,5,15.76,9.53,2,0,2,2,0,1,2,0,0,0,0,16.36,0,9.18,13.92,14.1,16.68,27.65,12.5,1,0,0,0
core/src/main/java/com/alibaba/druid/sql/ast/SQLExprComparor.java,SQLExprComparor.java,1,1,1,5.81,33,33,0,2,0,3,3,0,3,5.64,7,1,3,3,3,0,29.1,23.34,31.03,2,3,False,2.1,24.55,15.79,30.45,14.42,high,high,low,0.024,24,24,0,9,22.26,18.01,1,3,2,2,2,0,2,2,2,0,0,16.63,1,12.0,12.88,23.03,25.01,30.81,8.72,0,1,1,3
core/src/main/java/com/alibaba/druid/sql/ast/SQLExprImpl.java,SQLExprImpl.java,1,1,2,61.42,72,72,0,7,1,6,0,2,1,8.94,5,7,6,3,2,7,67.9,49.61,23.0,6,0,True,26.14,22.4,46.62,48.82,3.53,high,medium,high,0.043,43,43,15,14,11.6,57.68,4,4,6,6,4,3,2,4,3,0,6,43.82,2,9.94,19.47,64.81,6.19,41.5,45.67,6,1,7,3
core/src/main/java/com/alibaba/druid/sql/ast/SQLHint.java,SQLHint.java,1,1,2,16.55,20,20,0,0,1,1,2,2,1,6.33,3,1,0,1,0,1,3.81,14.99,15.31,2,1,True,1.1,15.64,0.81,17.94,3.72,low,high,medium,0.004,4,4,15,1,14.04,3.96,0,2,2,1,1,0,1,1,0,1,0,10.61,1,19.67,16.62,11.64,13.05,10.6,12.69,2,0,0,0
core/src/main/java/com/alibaba/druid/sql/ast/SQLIndex.java,SQLIndex.java,1,1,1,0.26,11,11,0,0,1,1,0,0,1,3.41,1,0,1,1,0,1,6.17,10.62,9.62,0,0,True,3.48,6.8,4.09,10.73,0.1,medium,medium,high,0.007,7,7,0,4,2.15,2.64,1,1,0,1,0,0,1,0,1,0,0,5.05,0,0.77,1.4,2.87,8.56,6.99,7.05,1,0,0,0
core/src/main/java/com/alibaba/druid/sql/ast/SQLIndexDefinition.java,SQLIndexDefinition.java,1,1,24,71.28,497,497,0,19,46,11,0,13,5,19.56,88,4,6,5,3,32,7.58,42.28,34.77,2,47,False,66.21,5.6,41.86,30.48,10.23,medium,medium,low,0.409,409,409,18,70,4.5,87.66,37,11,43,44,28,5,32,30,23,36,4,32.76,3,81.29,4.32,2.2,15.95,76.74,54.1,1,1,49,39
core/src/main/java/com/alibaba/druid/sql/ast/SQLIndexOptions.java,SQLIndexOptions.java,1,1,15,82.24,201,201,0,8,2,1,10,11,18,83.26,39,9,9,4,5,12,45.83,62.72,60.34,10,20,False,27.4,90.85,31.02,1.35,28.21,low,medium,high,0.161,161,161,8,32,69.16,76.07,1,17,11,18,18,16,8,14,13,5,0,38.27,14,36.98,23.32,39.19,96.15,53.56,91.79,10,1,22,14
core/src/main/java/com/alibaba/druid/sql/ast/SQLJSONValueExpr.java,SQLJSONValueExpr.java,1,1,0,6.12,27,27,0,2,2,1,0,2,1,1.84,1,1,1,2,0,0,15.95,1.82,14.42,2,1,False,24.57,6.89,9.66,18.47,19.45,high,low,low,0.021,21,21,0,6,15.15,26.76,1,0,2,0,2,2,0,2,1,2,0,26.98,0,2.63,21.85,17.36,21.73,23.07,4.27,2,1,4,1
core/src/main/java/com/alibaba/druid/sql/ast/SQLKeep.java,SQLKeep.java,1,1,6,42.23,68,68,0,4,4,1,3,1,5,47.58,6,5,5,3,6,0,8.12,15.28,32.98,3,5,False,52.25,43.98,25.39,58.65,53.31,medium,medium,medium,0.04,40,40,15,13,51.78,14.02,2,5,4,2,6,3,5,2,2,5,1,28.66,3,40.93,30.51,40.29,43.64,15.37,42.7,6,1,6,2
core/src/main/java/com/alibaba/druid/sql/ast/SQLLimit.java,SQLLimit.java,1,1,5,79.88,211,211,0,5,2,12,2,20,18,45.19,34,9,1,5,14,21,18.47,8.77,53.37,2,6,False,3.01,25.45,39.23,4.48,21.64,high,medium,low,0.154,154,154,18,39,79.64,90.49,9,17,20,13,18,13,4,3,12,16,20,97.63,1,35.92,10.89,0.55,61.58,35.47,59.0,5,1,15,12
core/src/main/java/com/alibaba/druid/sql/ast/SQLMapDataType.java,SQLMapDataType.java,1,1,1,55.17,152,152,0,14,1,10,3,1,6,62.38,6,2,14,3,4,14,96.11,56.97,21.05,2,6,False,31.08,59.38,74.09,98.52,56.1,medium,low,medium,0.121,121,121,0,31,27.93,17.41,11,1,14,8,9,12,1,7,1,12,11,35.8,6,79.16,1.74,4.39,74.03,41.2,20.35,3,1,20,15
core/src/main/java/com/alibaba/druid/sql/ast/SQLName.java,SQLName.java,1,1,3,18.88,30,30,0,3,1,2,0,1,0,9.99,3,1,0,1,1,0,18.28,21.64,29.68,3,2,True,29.34,16.15,5.67,8.5,0.67,medium,high,medium,0.009,9,9,15,6,20.88,2.06,1,0,1,3,1,0,1,2,2,1,0,1.68,3,4.56,15.7,11.89,22.3,28.79,17.34,3,0,0,1
core/src/main/java/com/alibaba/druid/sql/ast/SQLObject.java,SQLObject.java,1,1,3,69.49,71,71,0,7,5,0,5,2,2,31.04,7,2,0,2,5,4,3.46,47.52,18.25,5,2,True,28.79,4.54,31.02,63.37,10.63,high,medium,low,0.033,33,33,15,23,70.72,16.24,7,6,5,4,6,2,1,2,4,2,2,41.18,2,64.6,24.88,20.6,39.5,9.69,28.83,4,0,0,6
core/src/main/java/com/alibaba/druid/sql/ast/SQLObjectImpl.java,SQLObjectImpl.java,1,1,4,22.54,314,314,0,31,26,10,26,17,14,45.18,55,10,14,4,7,28,81.63,74.45,27.16,6,5,True,98.42,12.58,49.49,62.92,8.86,medium,low,medium,0.239,239,239,15,60,29.63,80.9,11,30,28,30,6,3,3,21,29,13,14,83.91,20,67.17,35.31,78.46,59.3,39.12,29.83,25,1,23,4
core/src/main/java/com/alibaba/druid/sql/ast/SQLObjectWithDataType.java,SQLObjectWithDataType.java,1,1,2,19.88,22,22,0,1,1,2,1,2,2,19.59,3,0,0,1,2,1,20.09,11.35,4.58,1,2,True,20.66,21.37,0.67,4.99,20.35,medium,high,medium,0.005,5,5,15,2,13.11,19.37,1,1,0,1,2,2,1,1,1,0,2,5.1,1,16.16,15.16,18.91,15.28,9.43,2.52,1,0,0,0
core/src/main/java/com/alibaba/druid/sql/ast/SQLOrderBy.java,SQLOrderBy.java,1,1,13,71.39,136,136,0,9,4,3,4,10,11,42.34,17,8,4,4,7,4,26.67,27.17,84.97,13,7,False,67.31,68.72,74.99,3.53,95.49,low,high,medium,0.094,94,94,16,26,25.91,32.91,11,8,3,2,11,3,4,5,4,2,11,64.3,11,89.53,2.48,86.51,73.78,59.83,61.69,4,1,11,2
core/src/main/java/com/alibaba/druid/sql/ast/SQLOrderingSpecification.java,SQLOrderingSpecification.java,1,1,2,23.51,28,28,0,0,2,0,2,2,0,4.19,5,2,1,2,1,2,25.98,2.52,25.59,1,0,False,12.5,9.37,21.47,15.68,13.11,medium,low,low,0.01,10,10,15,3,8.19,23.38,2,2,1,2,0,1,0,2,2,2,2,18.23,1,1.5,1.4,19.39,9.71,15.96,2.22,2,0,0,1
core/src/main/java/com/alibaba/druid/sql/ast/SQLOver.java,SQLOver.java,1,1,20,68.45,351,351,0,5,1,3,10,21,0,53.3,53,17,3,6,25,32,13.02,74.47,25.62,6,18,False,71.43,11.08,89.06,8.54,97.64,high,low,high,0.27,270,270,16,65,96.88,86.98,23,28,16,23,11,29,25,3,30,13,24,2.69,4,86.74,58.03,16.83,34.7,63.84,13.96,32,1,32,7
core/src/main/java/com/alibaba/druid/sql/ast/SQLParameter.java,SQLParameter.java,1,1,12,29.99,202,202,0,4,11,13,20,15,7,13.4,13,5,12,3,4,7,89.19,74.7,59.63,2,7,True,99.94,4.01,35.68,82.24,34.66,low,medium,medium,0.154,154,154,15,33,75.99,55.32,12,0,8,12,13,16,4,4,6,18,12,40.46,7,91.42,41.63,11.95,87.57,53.89,56.84,1,1,25,7
core/src/main/java/com/alibaba/druid/sql/ast/SQLPartition.java,SQLPartition.java,1,1,1,1.17,15,15,0,1,1,0,0,0,1,0.75,1,1,0,2,0,1,12.74,12.58,9.54,0,1,True,10.51,14.88,4.34,3.61,11.21,high,low,high,0.012,12,12,0,3,7.07,3.89,1,1,1,1,1,1,0,1,1,0,1,1.28,1,10.01,0.54,7.52,6.93,0.88,3.54,0,1,2,0
core/src/main/java/com/alibaba/druid/sql/ast/SQLPartitionBatch.java,SQLPartitionBatch.java,1,1,4,9.51,52,52,0,0,4,4,4,1,3,34.57,2,4,0,3,2,5,33.27,25.46,18.32,2,3,True,8.66,5.57,35.34,43.54,10.1,medium,low,high,0.043,43,43,0,9,26.81,1.52,5,5,3,4,4,2,4,2,1,3,1,9.33,5,13.99,20.03,11.78,25.89,47.69,15.8,0,1,8,3
core/src/main/java/com/alibaba/druid/sql/ast/SQLPartitionBy.java,SQLPartitionBy.java,1,1,7,39.19,158,158,0,12,15,10,5,7,13,92.99,25,3,13,5,10,15,98.35,80.95,57.32,13,10,True,51.41,30.01,2.66,3.66,4.7,medium,low,low,0.116,116,116,15,27,18.99,85.6,1,3,5,6,2,12,11,5,8,12,15,21.79,9,5.19,43.56,29.87,95.12,27.49,33.03,1,1,17,4
core/src/main/java/com/alibaba/druid/sql/ast/SQLPartitionByHash.java,SQLPartitionByHash.java,1,1,4,4.73,73,73,0,5,2,6,5,2,3,34.41,6,6,3,3,2,2,71.71,50.63,0.11,4,5,False,63.49,44.19,56.09,66.42,12.62,medium,low,high,0.043,43,43,16,14,60.84,21.3,0,7,5,3,5,0,7,4,6,5,6,45.87,2,51.75,5.48,9.71,69.02,41.36,56.07,0,1,7,7
core/src/main/java/com/alibaba/druid/sql/ast/SQLPartitionByList.java,SQLPartitionByList.java,1,1,3,36.16,62,62,0,1,0,3,1,1,1,42.02,5,0,5,3,5,0,61.37,23.46,37.1,4,6,True,34.9,13.17,34.68,30.12,59.92,medium,low,low,0.038,38,38,15,9,35.3,52.93,4,5,3,0,3,2,2,6,2,6,6,44.66,5,18.99,50.07,2.56,55.52,52.94,12.78,0,1,5,0
core/src/main/java/com/alibaba/druid/sql/ast/SQLPartitionByRange.java,SQLPartitionByRange.java,1,1,4,66.49,154,154,0,11,11,2,9,8,8,73.98,13,8,10,3,14,1,43.57,43.09,1.2,0,15,True,96.01,22.58,30.83,26.73,47.72,low,high,low,0.11,110,110,15,29,12.01,78.69,13,1,15,14,8,8,13,10,2,5,8,69.9,2,16.3,5.14,5.72,76.36,79.77,5.77,0,1,17,6
core/src/main/java/com/alibaba/druid/sql/ast/SQLPartitionByValue.java,SQLPartitionByValue.java,1,1,3,3.98,50,50,0,3,2,3,5,5,2,42.64,5,5,1,3,0,2,38.94,4.6,16.84,1,0,False,13.73,14.43,43.45,49.57,6.87,medium,low,low,0.027,27,27,15,8,48.91,15.05,0,5,3,5,4,0,1,4,4,5,5,20.03,0,32.85,0.78,29.6,5.35,22.58,4.15,5,1,3,4
core/src/main/java/com/alibaba/druid/sql/ast/SQLPartitionOf.java,SQLPartitionOf.java,1,1,1,92.73,163,163,0,1,4,1,12,10,10,29.05,48,8,8,4,2,9,21.0,64.38,29.12,1,13,True,36.87,74.85,97.62,71.0,84.55,medium,high,medium,0.117,117,117,18,28,82.56,92.46,16,13,5,11,8,5,5,3,14,1,14,12.66,3,17.07,69.66,54.18,73.13,28.96,37.99,3,1,20,3
core/src/main/java/com/alibaba/druid/sql/ast/SQLPartitionSingle.java,SQLPartitionSingle.java,1,1,7,16.76,139,139,0,13,4,4,4,2,6,47.46,15,5,7,3,5,9,8.08,70.8,33.0,13,9,True,34.48,58.75,4.81,82.89,68.72,medium,high,low,0.099,99,99,15,25,50.63,84.03,13,2,11,5,1,0,2,3,1,1,0,76.96,0,22.89,48.05,2.19,4.28,27.51,46.23,9,1,13,7
core/src/main/java/com/alibaba/druid/sql/ast/SQLPartitionSpec.java,SQLPartitionSpec.java,1,1,0,1.68,81,81,0,3,6,8,2,3,8,36.56,6,7,2,4,6,5,48.15,52.81,3.24,1,0,True,37.95,27.58,30.01,14.9,4.06,medium,low,low,0.062,62,62,0,19,44.11,79.51,0,8,8,2,8,1,0,0,8,2,7,58.27,6,11.74,14.51,21.77,52.84,30.41,72.76,4,2,9,2
core/src/main/java/com/alibaba/druid/sql/ast/SQLPartitionValue.java,SQLPartitionValue.java,1,1,0,43.9,80,80,0,0,0,3,7,0,2,21.4,6,3,6,3,3,2,65.48,61.51,30.19,8,2,False,18.13,14.45,43.12,0.43,24.05,low,high,medium,0.052,52,52,15,13,9.34,11.16,7,4,6,4,0,0,8,1,4,1,0,67.66,2,15.39,53.06,69.9,58.29,48.76,2.0,2,1,4,0
core/src/main/java/com/alibaba/druid/sql/ast/SQLPivot.java,SQLPivot.java,1,1,0,73.88,78,78,0,7,1,7,3,3,6,37.15,6,6,0,3,4,4,64.74,33.13,70.64,2,7,False,10.82,6.69,75.4,57.11,52.53,high,low,high,0.062,62,62,0,16,41.71,36.22,2,2,5,0,7,0,3,0,5,4,6,8.33,6,57.24,31.98,29.38,42.49,57.29,74.44,1,1,5,2
core/src/main/java/com/alibaba/druid/sql/ast/SQLRecordDataType.java,SQLRecordDataType.java,1,1,5,26.77,56,56,0,0,5,5,3,5,4,5.45,5,3,4,3,1,5,35.89,41.6,38.09,0,2,True,32.57,15.68,0.79,9.11,51.87,high,medium,medium,0.031,31,31,15,10,31.02,53.38,4,4,2,4,4,3,0,4,3,1,1,3.82,0,50.95,19.96,10.81,36.04,32.75,51.87,4,1,3,4
core/src/main/java/com/alibaba/druid/sql/ast/SQLReplaceable.java,SQLReplaceable.java,1,1,1,1.14,23,23,0,0,1,1,0,2,0,8.88,3,1,0,1,2,2,0.07,6.56,12.22,1,2,False,3.91,21.04,7.32,22.88,21.52,high,medium,high,0.004,4,4,18,1,16.29,5.44,2,2,2,1,1,2,0,0,1,0,2,13.07,0,21.93,20.18,15.95,6.75,10.86,21.11,1,0,0,1
core/src/main/java/com/alibaba/druid/sql/ast/SQLResetStatement.java,SQLResetStatement.java,1,1,2,3.08,23,23,0,1,1,2,0,2,0,2.83,1,1,1,2,2,1,17.29,22.0,1.95,1,2,False,4.22,2.43,13.06,2.66,1.03,high,low,high,0.017,17,17,0,6,3.75,6.12,0,2,0,2,0,1,2,2,1,2,0,15.62,1,4.24,22.97,10.27,5.7,0.01,3.88,2,1,2,1
core/src/main/java/com/alibaba/druid/sql/ast/SQLRowDataType.java,SQLRowDataType.java,1,1,9,66.9,126,126,0,12,10,0,5,0,6,4.22,3,9,10,3,1,9,17.88,98.17,25.57,0,6,False,16.79,87.81,39.79,74.86,25.23,low,high,medium,0.1,100,100,0,26,5.53,54.85,7,7,11,1,1,7,0,10,8,7,10,41.65,10,80.38,4.64,50.86,35.77,97.01,10.59,4,1,17,9
core/src/main/java/com/alibaba/druid/sql/ast/SQLSetQuantifier.java,SQLSetQuantifier.java,1,1,0,28.74,29,29,0,2,2,1,0,1,2,2.36,5,2,2,1,2,1,23.69,12.38,12.1,1,1,False,17.91,12.31,8.78,9.62,25.7,low,low,low,0.009,9,9,17,3,28.78,17.27,0,0,0,0,0,1,0,2,2,2,1,19.6,1,2.43,17.63,24.11,18.26,22.3,9.91,1,0,0,0
core/src/main/java/com/alibaba/druid/sql/ast/SQLStatement.java,SQLStatement.java,1,1,0,14.64,45,45,0,0,3,1,0,2,4,34.95,3,4,2,1,4,4,40.44,22.48,2.59,3,1,True,37.31,14.52,29.59,27.55,42.81,medium,medium,high,0.017,17,17,15,13,34.17,33.14,4,3,2,2,2,1,3,2,4,2,0,13.98,2,9.96,12.52,7.16,38.35,31.59,43.72,4,0,0,2
core/src/main/java/com/alibaba/druid/sql/ast/SQLStatementImpl.java,SQLStatementImpl.java,1,1,3,44.17,101,101,0,1,3,8,4,8,2,43.0,4,3,2,2,7,6,98.58,33.56,54.96,7,10,True,47.48,81.09,18.67,93.99,79.99,medium,low,high,0.066,66,66,15,20,85.05,66.62,2,5,5,8,6,10,6,6,5,3,0,37.1,3,47.54,98.61,6.86,26.14,8.11,96.21,6,1,13,9
core/src/main/java/com/alibaba/druid/sql/ast/SQLStructDataType.java,SQLStructDataType.java,1,1,19,93.93,195,195,0,13,5,11,12,13,17,31.94,7,3,5,4,9,4,50.24,48.27,98.53,16,3,False,12.58,57.21,84.3,80.82,57.51,low,medium,medium,0.157,157,157,0,38,65.24,47.21,4,11,5,19,19,0,3,15,11,19,12,1.69,8,62.94,11.95,26.36,19.47,24.37,31.38,1,2,25,1
core/src/main/java/com/alibaba/druid/sql/ast/SQLSubPartition.java,SQLSubPartition.java,1,1,12,98.13,142,142,0,2,10,5,9,9,7,60.66,11,3,5,3,11,0,87.42,1.79,76.82,9,7,False,29.73,77.28,33.51,92.78,96.54,low,high,medium,0.099,99,99,16,27,23.65,47.88,4,12,0,2,6,11,2,13,13,7,4,1.82,9,44.72,79.49,1.58,17.23,88.84,33.17,14,1,20,11
core/src/main/java/com/alibaba/druid/sql/ast/SQLSubPartitionBy.java,SQLSubPartitionBy.java,1,1,9,16.7,93,93,0,0,6,1,0,4,8,52.97,16,4,8,3,9,2,6.94,59.18,53.16,3,4,True,49.87,9.8,13.55,1.02,66.84,low,medium,high,0.06,60,60,15,18,23.88,83.51,9,7,4,3,7,8,7,4,2,2,8,63.88,1,31.77,36.51,7.29,89.57,32.13,59.49,9,1,8,4
core/src/main/java/com/alibaba/druid/sql/ast/SQLSubPartitionByHash.java,SQLSubPartitionByHash.java,1,1,4,38.46,67,67,0,4,3,2,0,0,1,48.21,8,2,6,4,5,1,28.91,20.13,3.09,3,2,False,36.06,45.3,31.74,33.28,46.65,high,high,medium,0.041,41,41,16,10,5.39,38.08,2,1,5,2,1,6,6,4,0,1,6,21.13,4,41.74,37.09,45.64,25.7,53.11,47.2,5,1,7,6
core/src/main/java/com/alibaba/druid/sql/ast/SQLSubPartitionByList.java,SQLSubPartitionByList.java,1,1,4,38.73,55,55,0,4,1,4,4,3,5,9.34,7,4,5,4,4,5,18.27,28.49,35.34,1,0,False,20.54,29.8,19.96,22.91,40.3,medium,low,high,0.033,33,33,15,7,5.35,5.75,4,3,2,3,2,3,2,3,0,1,0,40.68,4,28.6,0.82,48.31,47.94,11.52,29.49,3,1,5,5
core/src/main/java/com/alibaba/druid/sql/ast/SQLSubPartitionByRange.java,SQLSubPartitionByRange.java,1,1,5,46.37,61,61,0,2,1,0,4,4,1,4.73,11,1,2,5,2,6,14.24,4.15,36.88,0,6,False,33.57,14.94,18.24,5.64,49.62,low,medium,medium,0.037,37,37,15,9,3.91,58.06,3,4,2,2,5,2,0,3,5,0,0,46.74,6,0.2,18.05,49.96,19.68,26.65,32.3,4,1,3,3
core/src/main/java/com/alibaba/druid/sql/ast/SQLTableDataType.java,SQLTableDataType.java,1,1,3,73.0,122,122,0,10,2,0,7,1,8,47.39,3,0,0,3,0,9,31.46,46.56,12.25,5,12,False,46.58,29.19,13.41,48.0,85.86,high,high,high,0.096,96,96,0,26,99.93,57.23,6,6,6,10,2,6,3,9,1,10,5,38.71,1,52.91,76.6,95.22,32.5,92.18,65.63,4,1,16,9
core/src/main/java/com/alibaba/druid/sql/ast/SQLTop.java,SQLTop.java,1,1,8,65.49,82,82,0,0,5,1,0,4,0,65.74,5,3,6,3,4,2,21.33,58.82,0.79,2,2,True,16.16,3.55,71.75,28.42,35.79,high,medium,low,0.067,67,67,0,15,78.07,63.41,2,6,1,2,8,6,4,2,8,0,2,15.08,2,0.7,39.0,71.37,5.58,65.86,8.34,4,1,12,8
core/src/main/java/com/alibaba/druid/sql/ast/SQLUnionDataType.java,SQLUnionDataType.java,1,1,4,2.75,44,44,0,2,4,0,0,2,3,37.87,4,1,4,3,1,4,8.7,25.33,1.87,1,1,False,23.49,7.88,33.18,20.79,30.09,medium,low,medium,0.034,34,34,0,10,43.29,38.53,4,4,0,0,1,2,1,2,3,3,1,19.97,0,24.45,13.6,34.87,34.96,19.14,23.43,2,1,4,3
core/src/main/java/com/alibaba/druid/sql/ast/SQLUnpivot.java,SQLUnpivot.java,1,1,0,6.47,92,92,0,6,3,0,0,7,9,65.27,13,4,0,4,0,3,45.06,72.11,3.74,9,3,False,37.57,2.24,27.55,29.04,37.6,high,low,low,0.073,73,73,0,19,35.04,71.13,9,9,3,3,8,0,0,5,2,6,1,72.55,2,67.2,46.63,60.8,37.37,29.23,21.21,0,1,5,5
core/src/main/java/com/alibaba/druid/sql/ast/SQLWindow.java,SQLWindow.java,1,1,2,33.3,44,44,0,4,4,2,4,1,2,15.13,4,2,2,3,0,0,6.03,5.26,30.89,4,3,True,8.75,15.48,30.47,27.67,37.11,medium,high,medium,0.036,36,36,0,8,15.24,25.41,4,4,3,2,1,0,4,3,4,0,4,43.97,2,39.87,22.12,5.66,11.67,7.86,33.41,2,1,5,2
core/src/main/java/com/alibaba/druid/sql/ast/SQLZOrderBy.java,SQLZOrderBy.java,1,1,5,48.25,136,136,0,7,3,9,4,12,12,46.89,17,10,3,4,0,10,21.93,23.79,2.69,0,10,False,84.71,28.56,68.11,13.45,50.73,medium,medium,low,0.094,94,94,16,26,78.39,51.28,9,3,7,0,1,0,5,10,2,5,13,35.74,9,16.2,82.6,59.97,90.62,21.24,2.03,9,1,11,2
core/src/main/java/com/alibaba/druid/sql/ast/TDDLHint.java,TDDLHint.java,1,1,22,58.83,321,321,0,16,19,19,9,32,10,22.71,66,23,25,7,19,4,71.57,38.92,67.16,19,17,False,23.39,33.05,46.62,9.13,72.06,low,low,low,0.254,254,254,6,61,36.24,38.01,17,13,8,24,27,3,31,0,0,13,32,41.77,17,45.57,74.24,47.51,57.31,21.28,88.79,11,3,5,26
core/src/main/java/com/alibaba/druid/sql/ast/expr/SQLAggregateExpr.java,SQLAggregateExpr.java,1,1,17,43.05,392,392,0,15,11,24,35,20,6,65.66,72,27,33,5,26,3,12.44,80.86,74.85,16,4,True,2.9,3.41,89.65,81.13,50.32,high,low,low,0.302,302,302,20,70,71.59,40.54,17,8,37,10,36,4,4,2,10,5,39,24.28,31,63.84,46.17,47.48,73.97,12.69,33.55,4,1,31,35
core/src/main/java/com/alibaba/druid/sql/ast/expr/SQLAggregateOption.java,SQLAggregateOption.java,1,1,1,11.05,23,23,0,1,2,2,1,2,1,21.38,4,0,1,1,0,1,8.89,10.32,9.37,2,1,True,22.22,17.71,2.18,17.41,17.8,low,high,high,0.007,7,7,15,1,21.52,2.26,2,2,1,1,2,2,1,1,1,2,2,19.44,0,15.32,20.11,8.78,8.53,5.28,7.1,0,0,0,2
core/src/main/java/com/alibaba/druid/sql/ast/expr/SQLAliasedExpr.java,SQLAliasedExpr.java,1,1,14,78.05,148,148,0,1,4,7,12,3,11,56.87,25,11,14,5,4,11,30.98,92.65,34.23,4,8,False,65.61,7.12,33.69,9.49,63.29,high,high,medium,0.122,122,122,0,26,76.88,80.71,12,11,3,5,14,13,14,1,12,14,9,89.57,0,65.52,22.56,11.79,15.56,39.09,72.32,13,1,13,6
core/src/main/java/com/alibaba/druid/sql/ast/expr/SQLAllColumnExpr.java,SQLAllColumnExpr.java,1,1,1,56.63,124,124,0,2,0,1,7,8,8,20.02,5,9,1,3,4,5,98.43,43.18,56.85,2,9,True,45.18,3.1,18.38,74.57,21.95,low,medium,high,0.086,86,86,15,23,53.68,37.18,3,6,5,11,3,10,6,10,9,3,5,23.88,11,45.57,57.47,19.07,34.08,63.07,45.01,0,1,15,4
core/src/main/java/com/alibaba/druid/sql/ast/expr/SQLAllExpr.java,SQLAllExpr.java,1,1,4,49.71,100,100,0,8,7,4,5,5,8,33.6,15,9,7,4,9,6,1.76,88.34,72.77,6,7,True,9.77,37.46,15.49,34.67,58.88,high,low,high,0.071,71,71,15,14,1.67,41.84,6,4,4,3,2,4,4,6,0,6,5,25.8,4,16.63,80.28,37.92,89.31,19.78,54.43,2,1,6,7
core/src/main/java/com/alibaba/druid/sql/ast/expr/SQLAnyExpr.java,SQLAnyExpr.java,1,1,1,38.86,120,120,0,1,9,8,8,7,4,10.75,18,8,2,4,1,2,2.21,14.75,38.53,5,5,True,86.4,74.95,70.87,28.9,77.78,high,high,high,0.088,88,88,15,17,33.99,27.22,4,3,7,12,3,9,10,11,9,6,4,41.26,10,72.43,44.6,32.51,13.92,47.14,25.54,12,1,7,9
core/src/main/java/com/alibaba/druid/sql/ast/expr/SQLArrayExpr.java,SQLArrayExpr.java,1,1,14,52.24,158,158,0,7,8,9,11,7,12,12.71,26,2,0,4,6,15,35.72,21.79,82.65,13,13,True,42.23,70.82,6.95,13.82,44.52,high,low,medium,0.126,126,126,15,17,17.06,91.64,12,0,3,14,5,8,9,11,12,15,14,94.15,2,11.64,46.29,62.51,7.55,93.54,34.26,10,1,11,6
core/src/main/java/com/alibaba/druid/sql/ast/expr/SQLAtTimeZoneExpr.java,SQLAtTimeZoneExpr.java,1,1,7,42.84,79,79,0,6,4,4,1,5,1,3.58,8,0,3,3,0,1,13.13,28.67,58.77,1,5,False,17.82,38.56,65.47,40.54,74.63,low,medium,high,0.062,62,62,0,17,7.58,12.93,4,3,4,3,5,1,5,0,5,3,7,72.72,5,40.97,76.24,21.68,73.62,76.24,25.6,2,1,8,6
core/src/main/java/com/alibaba/druid/sql/ast/expr/SQLBetweenExpr.java,SQLBetweenExpr.java,1,1,2,90.1,197,197,0,3,4,5,0,2,1,81.24,36,18,17,4,6,3,57.1,17.89,23.25,3,9,True,17.31,10.9,85.98,14.14,49.34,high,medium,medium,0.157,157,157,15,25,53.79,11.99,16,4,9,3,14,14,7,12,4,10,15,59.81,8,96.95,27.19,78.65,83.25,0.35,77.71,15,1,14,14
core/src/main/java/com/alibaba/druid/sql/ast/expr/SQLBigIntExpr.java,SQLBigIntExpr.java,1,1,11,97.99,110,110,0,4,4,0,3,2,11,58.47,12,11,8,4,6,4,20.0,96.38,71.04,4,2,False,40.2,33.68,34.82,22.05,12.58,high,high,low,0.078,78,78,15,17,32.38,28.28,8,6,2,5,4,5,1,4,4,4,8,30.61,10,24.72,82.51,45.12,87.94,69.03,36.5,8,1,8,10
core/src/main/java/com/alibaba/druid/sql/ast/expr/SQLBinaryExpr.java,SQLBinaryExpr.java,1,1,11,62.52,130,130,0,6,11,3,9,5,7,75.8,18,6,10,5,3,10,23.49,67.67,61.53,11,1,True,89.22,3.72,49.58,78.08,70.12,low,high,medium,0.093,93,93,15,22,99.73,24.98,4,12,2,11,9,12,2,6,8,7,4,12.17,3,43.04,83.95,68.83,55.2,31.28,36.13,5,1,8,6
